track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0UdYkM8rQeOV9B8n65fsfN,0.672,0.684,2,-6.084,1,0.0235,0.258,0,0.393,0.664,100.51,audio_features,spotify:track:0UdYkM8rQeOV9B8n65fsfN,https://api.spotify.com/v1/tracks/0UdYkM8rQeOV9B8n...,https://api.spotify.com/v1/audio-analysis/0UdYkM8r...,279613,4
4qeidmYMAh6ZC7plRhMSiy,0.61,0.714,3,-8.518,1,0.0475,0.423,0.00128,0.126,0.454,157.964,audio_features,spotify:track:4qeidmYMAh6ZC7plRhMSiy,https://api.spotify.com/v1/tracks/4qeidmYMAh6ZC7pl...,https://api.spotify.com/v1/audio-analysis/4qeidmYM...,202040,4
0q4DKLmKq242eGXUIbmKuP,0.587,0.7,6,-6.893,0,0.219,0.0696,0.0000143,0.0625,0.451,186.029,audio_features,spotify:track:0q4DKLmKq242eGXUIbmKuP,https://api.spotify.com/v1/tracks/0q4DKLmKq242eGXU...,https://api.spotify.com/v1/audio-analysis/0q4DKLmK...,266856,4
3FUWD1PXnb6wxRpxqEp1zc,0.84,0.193,8,-11.186,1,0.0696,0.182,0,0.173,0.204,99.99,audio_features,spotify:track:3FUWD1PXnb6wxRpxqEp1zc,https://api.spotify.com/v1/tracks/3FUWD1PXnb6wxRpx...,https://api.spotify.com/v1/audio-analysis/3FUWD1PX...,182400,4
3Bqw48ecyeeOHvuU1jYy6C,0.646,0.705,7,-5.816,1,0.0294,0.495,0.0000477,0.151,0.223,91.513,audio_features,spotify:track:3Bqw48ecyeeOHvuU1jYy6C,https://api.spotify.com/v1/tracks/3Bqw48ecyeeOHvuU...,https://api.spotify.com/v1/audio-analysis/3Bqw48ec...,190061,4
3xaugmCyXrVkrDTXbFkMW3,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,audio_features,spotify:track:3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/tracks/3xaugmCyXrVkrDTX...,https://api.spotify.com/v1/audio-analysis/3xaugmCy...,180019,4
5AiwOMZLbmaTos05YwxoQz,0.769,0.666,0,-4.859,1,0.193,0.267,0.0205,0.333,0.285,103.777,audio_features,spotify:track:5AiwOMZLbmaTos05YwxoQz,https://api.spotify.com/v1/tracks/5AiwOMZLbmaTos05...,https://api.spotify.com/v1/audio-analysis/5AiwOMZL...,151430,4
2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051,audio_features,spotify:track:2Yer0p7uB2lVBUAtANuuQp,https://api.spotify.com/v1/tracks/2Yer0p7uB2lVBUAt...,https://api.spotify.com/v1/audio-analysis/2Yer0p7u...,164640,4
1FuQy32K6DPowR1cBhVbS7,0.51,0.666,7,-7.008,1,0.0861,0.474,0,0.0775,0.213,179.96,audio_features,spotify:track:1FuQy32K6DPowR1cBhVbS7,https://api.spotify.com/v1/tracks/1FuQy32K6DPowR1c...,https://api.spotify.com/v1/audio-analysis/1FuQy32K...,208500,4
0HIQTdxeEgAim6XGO31tGl,0.547,0.676,1,-5.169,1,0.15,0.0548,0.0117,0.0662,0.729,173.965,audio_features,spotify:track:0HIQTdxeEgAim6XGO31tGl,https://api.spotify.com/v1/tracks/0HIQTdxeEgAim6XG...,https://api.spotify.com/v1/audio-analysis/0HIQTdxe...,145147,4
4bE6D10MEtSdDt1lxXgTro,0.726,0.657,10,-7.066,0,0.0327,0.00765,0.000248,0.0975,0.629,114.996,audio_features,spotify:track:4bE6D10MEtSdDt1lxXgTro,https://api.spotify.com/v1/tracks/4bE6D10MEtSdDt1l...,https://api.spotify.com/v1/audio-analysis/4bE6D10M...,235707,4
11xILcyUmIjr2XpM6mpEvA,0.877,0.452,9,-5.773,0,0.0898,0.456,0.00000437,0.139,0.89,110.021,audio_features,spotify:track:11xILcyUmIjr2XpM6mpEvA,https://api.spotify.com/v1/tracks/11xILcyUmIjr2XpM...,https://api.spotify.com/v1/audio-analysis/11xILcyU...,197205,4
7egj375ez0KtF3bYCfAHdZ,0.582,0.681,5,-6.138,1,0.0458,0.342,0,0.186,0.273,95.995,audio_features,spotify:track:7egj375ez0KtF3bYCfAHdZ,https://api.spotify.com/v1/tracks/7egj375ez0KtF3bY...,https://api.spotify.com/v1/audio-analysis/7egj375e...,230000,4
7tsHqxfepei1AdLjy93XIv,0.639,0.531,4,-5.531,1,0.0277,0.282,0.00000145,0.111,0.318,112.926,audio_features,spotify:track:7tsHqxfepei1AdLjy93XIv,https://api.spotify.com/v1/tracks/7tsHqxfepei1AdLj...,https://api.spotify.com/v1/audio-analysis/7tsHqxfe...,178457,4
1iQDltZqI7BXnHrFy4Qo1k,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,audio_features,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/tracks/1iQDltZqI7BXnHrF...,https://api.spotify.com/v1/audio-analysis/1iQDltZq...,184280,4
67J01Vb3WHz7QuuBriVdJQ,0.667,0.834,5,-4.205,0,0.13,0.187,0.000001,0.0515,0.674,95.015,audio_features,spotify:track:67J01Vb3WHz7QuuBriVdJQ,https://api.spotify.com/v1/tracks/67J01Vb3WHz7QuuB...,https://api.spotify.com/v1/audio-analysis/67J01Vb3...,238330,4
696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnK...,https://api.spotify.com/v1/audio-analysis/696Dnlku...,163636,5
78IGDfiO57RIAYSV3LfaGa,0.416,0.628,0,-6.052,1,0.176,0.793,0,0.0774,0.404,78.101,audio_features,spotify:track:78IGDfiO57RIAYSV3LfaGa,https://api.spotify.com/v1/tracks/78IGDfiO57RIAYSV...,https://api.spotify.com/v1/audio-analysis/78IGDfiO...,208092,1
3dFj5uaJiP7I9Dz4OTN8wk,0.671,0.721,5,-7.378,1,0.0384,0.131,0.376,0.199,0.448,118.043,audio_features,spotify:track:3dFj5uaJiP7I9Dz4OTN8wk,https://api.spotify.com/v1/tracks/3dFj5uaJiP7I9Dz4...,https://api.spotify.com/v1/audio-analysis/3dFj5uaJ...,217271,4
1dS91GGSKkkpIwKnEM4n8j,0.656,0.574,9,-7.66,0,0.0808,0.00235,0.527,0.713,0.251,119.498,audio_features,spotify:track:1dS91GGSKkkpIwKnEM4n8j,https://api.spotify.com/v1/tracks/1dS91GGSKkkpIwKn...,https://api.spotify.com/v1/audio-analysis/1dS91GGS...,213138,4
3TTWpDAiJfyoJDd5v2F8C3,0.789,0.49,2,-6.588,1,0.0392,0.784,0.000598,0.112,0.869,140.034,audio_features,spotify:track:3TTWpDAiJfyoJDd5v2F8C3,https://api.spotify.com/v1/tracks/3TTWpDAiJfyoJDd5...,https://api.spotify.com/v1/audio-analysis/3TTWpDAi...,180000,4
1M321puDN1WBd5NF0ogOKW,0.766,0.402,1,-11.155,1,0.107,0.27,0.0007,0.106,0.466,125.107,audio_features,spotify:track:1M321puDN1WBd5NF0ogOKW,https://api.spotify.com/v1/tracks/1M321puDN1WBd5NF...,https://api.spotify.com/v1/audio-analysis/1M321puD...,153857,4
65Bynqyt59f3fojjs1Uo41,0.694,0.695,2,-6.612,1,0.0705,0.489,0.000159,0.131,0.468,100.035,audio_features,spotify:track:65Bynqyt59f3fojjs1Uo41,https://api.spotify.com/v1/tracks/65Bynqyt59f3fojj...,https://api.spotify.com/v1/audio-analysis/65Bynqyt...,189787,4
2o6dL3brUkkiuFRdrLfdG7,0.738,0.696,1,-3.59,1,0.0305,0.0236,0.0000909,0.338,0.892,101.989,audio_features,spotify:track:2o6dL3brUkkiuFRdrLfdG7,https://api.spotify.com/v1/tracks/2o6dL3brUkkiuFRd...,https://api.spotify.com/v1/audio-analysis/2o6dL3br...,217136,4
5NDrYaYzObrqyNsYmfTdxK,0.667,0.486,1,-10.377,0,0.0351,0.667,0.00321,0.0492,0.928,199.729,audio_features,spotify:track:5NDrYaYzObrqyNsYmfTdxK,https://api.spotify.com/v1/tracks/5NDrYaYzObrqyNsY...,https://api.spotify.com/v1/audio-analysis/5NDrYaYz...,170400,4
5zkZff8E84umaBtOMO5ZQi,0.65,0.527,5,-7.465,0,0.532,0.132,0,0.0902,0.705,120.094,audio_features,spotify:track:5zkZff8E84umaBtOMO5ZQi,https://api.spotify.com/v1/tracks/5zkZff8E84umaBtO...,https://api.spotify.com/v1/audio-analysis/5zkZff8E...,181975,5
7Ea5tyMeUFOvtJbXsqqtdm,0.569,0.738,2,-5.739,1,0.0374,0.102,0.0117,0.0996,0.242,94.967,audio_features,spotify:track:7Ea5tyMeUFOvtJbXsqqtdm,https://api.spotify.com/v1/tracks/7Ea5tyMeUFOvtJbX...,https://api.spotify.com/v1/audio-analysis/7Ea5tyMe...,217853,4
18ZjYJcgFWiBhnvFzh5m3N,0.737,0.721,0,-5.458,1,0.0541,0.278,0.0000124,0.0919,0.353,100.038,audio_features,spotify:track:18ZjYJcgFWiBhnvFzh5m3N,https://api.spotify.com/v1/tracks/18ZjYJcgFWiBhnvF...,https://api.spotify.com/v1/audio-analysis/18ZjYJcg...,209000,4
7njzY44c9xIbh8igjEd9K8,0.731,0.745,1,-5.846,1,0.0293,0.000519,0.00167,0.0679,0.734,115.011,audio_features,spotify:track:7njzY44c9xIbh8igjEd9K8,https://api.spotify.com/v1/tracks/7njzY44c9xIbh8ig...,https://api.spotify.com/v1/audio-analysis/7njzY44c...,251322,4
2MDLioU5AzJf5uA48lxk2t,0.77,0.688,5,-5.547,0,0.0362,0.307,0.026,0.102,0.51,114.99,audio_features,spotify:track:2MDLioU5AzJf5uA48lxk2t,https://api.spotify.com/v1/tracks/2MDLioU5AzJf5uA4...,https://api.spotify.com/v1/audio-analysis/2MDLioU5...,169184,4
1BzdE75pSHlsqF2roxxEWk,0.687,0.352,8,-8.229,1,0.0759,0.626,0.000151,0.133,0.155,122.955,audio_features,spotify:track:1BzdE75pSHlsqF2roxxEWk,https://api.spotify.com/v1/tracks/1BzdE75pSHlsqF2r...,https://api.spotify.com/v1/audio-analysis/1BzdE75p...,156213,4
1MboFNLuzrmG98WWcoam6B,0.719,0.707,9,-8.217,1,0.266,0.0271,0.00865,0.148,0.071,197.942,audio_features,spotify:track:1MboFNLuzrmG98WWcoam6B,https://api.spotify.com/v1/tracks/1MboFNLuzrmG98WW...,https://api.spotify.com/v1/audio-analysis/1MboFNLu...,157215,4
6ZahaGPhyiXTi1pLEtGM6e,0.648,0.727,0,-3.791,1,0.142,0.229,0,0.17,0.689,160.024,audio_features,spotify:track:6ZahaGPhyiXTi1pLEtGM6e,https://api.spotify.com/v1/tracks/6ZahaGPhyiXTi1pL...,https://api.spotify.com/v1/audio-analysis/6ZahaGPh...,175067,4
1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,audio_features,spotify:track:1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZC...,https://api.spotify.com/v1/audio-analysis/1tNJrcVe...,177667,4
4gSEZ8dkB4GrrIowsib0l9,0.92,0.647,0,-8.553,1,0.119,0.459,0.00855,0.0766,0.259,105.011,audio_features,spotify:track:4gSEZ8dkB4GrrIowsib0l9,https://api.spotify.com/v1/tracks/4gSEZ8dkB4GrrIow...,https://api.spotify.com/v1/audio-analysis/4gSEZ8dk...,188857,4
74d9QhneUCIUvO00ev5kyX,0.85,0.551,0,-7.197,1,0.0572,0.0559,0,0.161,0.634,104.967,audio_features,spotify:track:74d9QhneUCIUvO00ev5kyX,https://api.spotify.com/v1/tracks/74d9QhneUCIUvO00...,https://api.spotify.com/v1/audio-analysis/74d9Qhne...,206204,4
7pBrj5rt4SSxXwFKOyZfHR,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,audio_features,spotify:track:7pBrj5rt4SSxXwFKOyZfHR,https://api.spotify.com/v1/tracks/7pBrj5rt4SSxXwFK...,https://api.spotify.com/v1/audio-analysis/7pBrj5rt...,224661,4
2QIvCZTFVnky13XShl1zWJ,0.68,0.658,1,-5.356,1,0.0535,0.082,0.0324,0.109,0.278,128.921,audio_features,spotify:track:2QIvCZTFVnky13XShl1zWJ,https://api.spotify.com/v1/tracks/2QIvCZTFVnky13XS...,https://api.spotify.com/v1/audio-analysis/2QIvCZTF...,213788,4
3TgMcrV32NUKjEG2ujn9eh,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,audio_features,spotify:track:3TgMcrV32NUKjEG2ujn9eh,https://api.spotify.com/v1/tracks/3TgMcrV32NUKjEG2...,https://api.spotify.com/v1/audio-analysis/3TgMcrV3...,248336,4
35cr60GvlqBVchNX7fBqyo,0.687,0.74,5,-4.829,1,0.0403,0.00856,0.0000439,0.259,0.243,111.01,audio_features,spotify:track:35cr60GvlqBVchNX7fBqyo,https://api.spotify.com/v1/tracks/35cr60GvlqBVchNX...,https://api.spotify.com/v1/audio-analysis/35cr60Gv...,255397,4
447cuOH8DHy18QtQHzcbgc,0.86,0.566,9,-6.26,1,0.0724,0.364,0.0428,0.0863,0.663,132.029,audio_features,spotify:track:447cuOH8DHy18QtQHzcbgc,https://api.spotify.com/v1/tracks/447cuOH8DHy18QtQ...,https://api.spotify.com/v1/audio-analysis/447cuOH8...,211392,4
68xBP3GnZuYEDlN4usyp4G,0.79,0.468,6,-7.152,0,0.0534,0.284,0.00203,0.0735,0.606,98.014,audio_features,spotify:track:68xBP3GnZuYEDlN4usyp4G,https://api.spotify.com/v1/tracks/68xBP3GnZuYEDlN4...,https://api.spotify.com/v1/audio-analysis/68xBP3Gn...,188963,4
32T61xmNSIXhGkEszzs0t8,0.699,0.583,6,-9.731,0,0.0357,0.05,0.00029,0.091,0.484,109.001,audio_features,spotify:track:32T61xmNSIXhGkEszzs0t8,https://api.spotify.com/v1/tracks/32T61xmNSIXhGkEs...,https://api.spotify.com/v1/audio-analysis/32T61xmN...,193762,4
297rZsBEjFw9d0Gl3iBLnd,0.701,0.529,7,-12.242,0,0.147,0.82,0.00113,0.249,0.577,138.216,audio_features,spotify:track:297rZsBEjFw9d0Gl3iBLnd,https://api.spotify.com/v1/tracks/297rZsBEjFw9d0Gl...,https://api.spotify.com/v1/audio-analysis/297rZsBE...,146390,4
5IrKXci1IzuUEowWOhTv8o,0.531,0.675,0,-3.281,1,0.33,0.121,0,0.327,0.799,177.953,audio_features,spotify:track:5IrKXci1IzuUEowWOhTv8o,https://api.spotify.com/v1/tracks/5IrKXci1IzuUEowW...,https://api.spotify.com/v1/audio-analysis/5IrKXci1...,186046,4
706J9prVXY8vZHhp9VGiBE,0.686,0.539,0,-8.623,1,0.0348,0.13,0.0000194,0.116,0.186,115.983,audio_features,spotify:track:706J9prVXY8vZHhp9VGiBE,https://api.spotify.com/v1/tracks/706J9prVXY8vZHhp...,https://api.spotify.com/v1/audio-analysis/706J9prV...,217285,4
4PEbNdnFtpko90iC0W9I2u,0.786,0.581,2,-9.401,1,0.0773,0.653,0.00144,0.0693,0.687,99.995,audio_features,spotify:track:4PEbNdnFtpko90iC0W9I2u,https://api.spotify.com/v1/tracks/4PEbNdnFtpko90iC...,https://api.spotify.com/v1/audio-analysis/4PEbNdnF...,226223,4
5boqkVlc0CWhfTjksnpc1X,0.661,0.684,6,-6.611,1,0.0512,0.121,0.00503,0.157,0.371,125.06,audio_features,spotify:track:5boqkVlc0CWhfTjksnpc1X,https://api.spotify.com/v1/tracks/5boqkVlc0CWhfTjk...,https://api.spotify.com/v1/audio-analysis/5boqkVlc...,199635,4
3TgPhPv7z0D4pQhH8iKmDW,0.654,0.606,2,-8.576,1,0.0717,0.0991,0.0000557,0.31,0.358,90.058,audio_features,spotify:track:3TgPhPv7z0D4pQhH8iKmDW,https://api.spotify.com/v1/tracks/3TgPhPv7z0D4pQhH...,https://api.spotify.com/v1/audio-analysis/3TgPhPv7...,184667,4
6q7Tz67loOULIPEXo941hk,0.91,0.401,1,-9.552,1,0.0855,0.0302,0.000159,0.0801,0.824,135.994,audio_features,spotify:track:6q7Tz67loOULIPEXo941hk,https://api.spotify.com/v1/tracks/6q7Tz67loOULIPEX...,https://api.spotify.com/v1/audio-analysis/6q7Tz67l...,216267,4
7ykMO4py7Nvrgf2vUHBkzr,0.432,0.85,10,-4.417,1,0.0771,0.501,0.00000659,0.203,0.109,82.607,audio_features,spotify:track:7ykMO4py7Nvrgf2vUHBkzr,https://api.spotify.com/v1/tracks/7ykMO4py7Nvrgf2v...,https://api.spotify.com/v1/audio-analysis/7ykMO4py...,206727,4
14gdcYmHyORy3ZnvLwZzRV,0.652,0.7,11,-6.854,1,0.103,0.174,0,0.191,0.744,160.055,audio_features,spotify:track:14gdcYmHyORy3ZnvLwZzRV,https://api.spotify.com/v1/tracks/14gdcYmHyORy3Znv...,https://api.spotify.com/v1/audio-analysis/14gdcYmH...,196125,4
4E5IBDRu8kJbzUv1qaZM1t,0.918,0.602,1,-8.891,1,0.0603,0.0732,0.0000194,0.417,0.81,110.996,audio_features,spotify:track:4E5IBDRu8kJbzUv1qaZM1t,https://api.spotify.com/v1/tracks/4E5IBDRu8kJbzUv1...,https://api.spotify.com/v1/audio-analysis/4E5IBDRu...,155351,4
2CM1iotrmpuwTe4sIQjuKW,0.678,0.43,3,-5.646,1,0.0752,0.379,0.0000457,0.359,0.411,95.006,audio_features,spotify:track:2CM1iotrmpuwTe4sIQjuKW,https://api.spotify.com/v1/tracks/2CM1iotrmpuwTe4s...,https://api.spotify.com/v1/audio-analysis/2CM1iotr...,174947,4
01k24g94i1JvkFLQmVEdCd,0.647,0.853,8,-4.516,1,0.0904,0.0615,0,0.062,0.618,103.846,audio_features,spotify:track:01k24g94i1JvkFLQmVEdCd,https://api.spotify.com/v1/tracks/01k24g94i1JvkFLQ...,https://api.spotify.com/v1/audio-analysis/01k24g94...,189000,4
1Q1PCgoGxxvF2pVKAJlCgX,0.903,0.498,8,-6.379,1,0.108,0.0155,0.00000784,0.105,0.439,121.974,audio_features,spotify:track:1Q1PCgoGxxvF2pVKAJlCgX,https://api.spotify.com/v1/tracks/1Q1PCgoGxxvF2pVK...,https://api.spotify.com/v1/audio-analysis/1Q1PCgoG...,192836,4
1xobJHNsdoBQAJ2cgSfHVu,0.639,0.685,9,-4.571,0,0.049,0.105,0,0.143,0.363,110.041,audio_features,spotify:track:1xobJHNsdoBQAJ2cgSfHVu,https://api.spotify.com/v1/tracks/1xobJHNsdoBQAJ2c...,https://api.spotify.com/v1/audio-analysis/1xobJHNs...,238991,4
5JAV6zTeezAuQRyGP9nRWd,0.519,0.536,11,-6.471,0,0.0806,0.241,0.00011,0.114,0.297,124.042,audio_features,spotify:track:5JAV6zTeezAuQRyGP9nRWd,https://api.spotify.com/v1/tracks/5JAV6zTeezAuQRyG...,https://api.spotify.com/v1/audio-analysis/5JAV6zTe...,263708,4
7uZEIIxCVhHGVUwtOZO2Er,0.636,0.765,8,-5.338,0,0.0471,0.0488,0.0000492,0.244,0.345,100.008,audio_features,spotify:track:7uZEIIxCVhHGVUwtOZO2Er,https://api.spotify.com/v1/tracks/7uZEIIxCVhHGVUwt...,https://api.spotify.com/v1/audio-analysis/7uZEIIxC...,215910,4
4Xf4XTwmxHIm24UcDjOuzV,0.669,0.667,2,-9.275,1,0.0549,0.139,0.00139,0.122,0.176,120.045,audio_features,spotify:track:4Xf4XTwmxHIm24UcDjOuzV,https://api.spotify.com/v1/tracks/4Xf4XTwmxHIm24Uc...,https://api.spotify.com/v1/audio-analysis/4Xf4XTwm...,180005,4
447yWcDPg1ddgcHBLGpJC0,0.783,0.537,9,-2.921,1,0.0749,0.278,0,0.229,0.392,113.977,audio_features,spotify:track:447yWcDPg1ddgcHBLGpJC0,https://api.spotify.com/v1/tracks/447yWcDPg1ddgcHB...,https://api.spotify.com/v1/audio-analysis/447yWcDP...,222866,4
3C2xQqHVkhA1Ht17SzPRke,0.697,0.521,5,-6.519,1,0.031,0.243,0,0.189,0.331,91.998,audio_features,spotify:track:3C2xQqHVkhA1Ht17SzPRke,https://api.spotify.com/v1/tracks/3C2xQqHVkhA1Ht17...,https://api.spotify.com/v1/audio-analysis/3C2xQqHV...,208486,4
21RzyxY3EFaxVy6K4RqaU9,0.752,0.764,1,-4.399,1,0.038,0.0476,0.0000944,0.0543,0.582,121.958,audio_features,spotify:track:21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/tracks/21RzyxY3EFaxVy6K...,https://api.spotify.com/v1/audio-analysis/21RzyxY3...,163216,4
6Ri9UCon5eF07GqlNDk98L,0.363,0.545,5,-8.474,0,0.105,0.165,0,0.0842,0.335,103.765,audio_features,spotify:track:6Ri9UCon5eF07GqlNDk98L,https://api.spotify.com/v1/tracks/6Ri9UCon5eF07Gql...,https://api.spotify.com/v1/audio-analysis/6Ri9UCon...,174400,3
149Rcv6foJRa7COnnmUkNs,0.725,0.788,0,-5.514,1,0.0619,0.0666,0.0389,0.107,0.351,100.01,audio_features,spotify:track:149Rcv6foJRa7COnnmUkNs,https://api.spotify.com/v1/tracks/149Rcv6foJRa7COn...,https://api.spotify.com/v1/audio-analysis/149Rcv6f...,187640,4
6QcrReLyoun4xrPVsZ5OJE,0.655,0.427,2,-11.684,0,0.0799,0.295,0.00108,0.0788,0.224,107.992,audio_features,spotify:track:6QcrReLyoun4xrPVsZ5OJE,https://api.spotify.com/v1/tracks/6QcrReLyoun4xrPV...,https://api.spotify.com/v1/audio-analysis/6QcrReLy...,215446,4
2dd5KhcZaoEE7f4ec014JY,0.559,0.857,11,-5.455,1,0.0409,0.0757,0.000426,0.115,0.264,100.004,audio_features,spotify:track:2dd5KhcZaoEE7f4ec014JY,https://api.spotify.com/v1/tracks/2dd5KhcZaoEE7f4e...,https://api.spotify.com/v1/audio-analysis/2dd5KhcZ...,217800,4
2rqR1bvEAmLHCNWBvyDt0V,0.72,0.913,6,-2.665,0,0.0382,0.0469,0.000314,0.175,0.603,103.021,audio_features,spotify:track:2rqR1bvEAmLHCNWBvyDt0V,https://api.spotify.com/v1/tracks/2rqR1bvEAmLHCNWB...,https://api.spotify.com/v1/audio-analysis/2rqR1bvE...,182373,4
4Ux0Y0eQYv4HJPvuxioosx,0.652,0.595,6,-6.944,0,0.0419,0.162,0,0.148,0.303,77.538,audio_features,spotify:track:4Ux0Y0eQYv4HJPvuxioosx,https://api.spotify.com/v1/tracks/4Ux0Y0eQYv4HJPvu...,https://api.spotify.com/v1/audio-analysis/4Ux0Y0eQ...,156000,4
2RZZTpMYCpb86ZMmrnAbe9,0.563,0.495,8,-7.959,0,0.042,0.198,0.00000928,0.107,0.0774,121.656,audio_features,spotify:track:2RZZTpMYCpb86ZMmrnAbe9,https://api.spotify.com/v1/tracks/2RZZTpMYCpb86ZMm...,https://api.spotify.com/v1/audio-analysis/2RZZTpMY...,219475,4
0US7M5Cc4HToQXy99z92SV,0.483,0.571,5,-7.09,1,0.0431,0.316,0.00274,0.18,0.333,127.872,audio_features,spotify:track:0US7M5Cc4HToQXy99z92SV,https://api.spotify.com/v1/tracks/0US7M5Cc4HToQXy9...,https://api.spotify.com/v1/audio-analysis/0US7M5Cc...,330630,4
5jvq2R1RzekruNddb8YiMd,0.452,0.754,6,-4.911,1,0.0344,0.112,0.0103,0.108,0.44,83.985,audio_features,spotify:track:5jvq2R1RzekruNddb8YiMd,https://api.spotify.com/v1/tracks/5jvq2R1RzekruNdd...,https://api.spotify.com/v1/audio-analysis/5jvq2R1R...,207122,4
7u4gLmg7Q3hY90by1nyp3q,0.652,0.494,6,-10.122,0,0.0336,0.369,0.705,0.335,0.432,96.018,audio_features,spotify:track:7u4gLmg7Q3hY90by1nyp3q,https://api.spotify.com/v1/tracks/7u4gLmg7Q3hY90by...,https://api.spotify.com/v1/audio-analysis/7u4gLmg7...,146933,4
2Ad1hM1sLN6tOV2Hi5sNSq,0.432,0.47,1,-8.901,1,0.0477,0.124,0.152,0.0914,0.325,98,audio_features,spotify:track:2Ad1hM1sLN6tOV2Hi5sNSq,https://api.spotify.com/v1/tracks/2Ad1hM1sLN6tOV2H...,https://api.spotify.com/v1/audio-analysis/2Ad1hM1s...,220016,3
6XAMMSXq7dXPKTjwyrqpfw,0.417,0.561,5,-6.512,1,0.032,0.542,0,0.0756,0.506,125.122,audio_features,spotify:track:6XAMMSXq7dXPKTjwyrqpfw,https://api.spotify.com/v1/tracks/6XAMMSXq7dXPKTjw...,https://api.spotify.com/v1/audio-analysis/6XAMMSXq...,148063,4
4LhwCjtntflNklQPJsOL9G,0.621,0.703,10,-11.306,1,0.0318,0.256,0.503,0.0776,0.547,139.983,audio_features,spotify:track:4LhwCjtntflNklQPJsOL9G,https://api.spotify.com/v1/tracks/4LhwCjtntflNklQP...,https://api.spotify.com/v1/audio-analysis/4LhwCjtn...,210247,4
7awS9uXcHofjOHs5fyGsBI,0.577,0.614,0,-7.103,1,0.0261,0.104,0.263,0.108,0.518,134.95,audio_features,spotify:track:7awS9uXcHofjOHs5fyGsBI,https://api.spotify.com/v1/tracks/7awS9uXcHofjOHs5...,https://api.spotify.com/v1/audio-analysis/7awS9uXc...,186893,4
3O2bW6OI1jo3l2DhHfEffP,0.687,0.626,0,-7.345,1,0.0325,0.333,0,0.106,0.772,113.023,audio_features,spotify:track:3O2bW6OI1jo3l2DhHfEffP,https://api.spotify.com/v1/tracks/3O2bW6OI1jo3l2Dh...,https://api.spotify.com/v1/audio-analysis/3O2bW6OI...,216704,4
6umNwJzaZ0s803V3VngNFF,0.654,0.625,11,-7.163,1,0.108,0.045,0.000181,0.0872,0.519,158.035,audio_features,spotify:track:6umNwJzaZ0s803V3VngNFF,https://api.spotify.com/v1/tracks/6umNwJzaZ0s803V3...,https://api.spotify.com/v1/audio-analysis/6umNwJza...,189675,4
3ymNP4eOqyE6Ci7depianP,0.368,0.683,5,-5.956,1,0.0356,0.0192,0.00113,0.131,0.424,132.155,audio_features,spotify:track:3ymNP4eOqyE6Ci7depianP,https://api.spotify.com/v1/tracks/3ymNP4eOqyE6Ci7d...,https://api.spotify.com/v1/audio-analysis/3ymNP4eO...,222387,4
6u35raXGcQmUJE8SEhf4Lu,0.597,0.479,7,-6.781,0,0.0324,0.745,0.00839,0.125,0.281,134.303,audio_features,spotify:track:6u35raXGcQmUJE8SEhf4Lu,https://api.spotify.com/v1/tracks/6u35raXGcQmUJE8S...,https://api.spotify.com/v1/audio-analysis/6u35raXG...,220101,4
63IfUlTGLlYQfhBWjPle4Q,0.622,0.873,3,-5.011,1,0.0314,0.805,0.398,0.128,0.694,97.965,audio_features,spotify:track:63IfUlTGLlYQfhBWjPle4Q,https://api.spotify.com/v1/tracks/63IfUlTGLlYQfhBW...,https://api.spotify.com/v1/audio-analysis/63IfUlTG...,153875,4
7Fba2vv2ye3iNplGLLkIy1,0.749,0.708,7,-5.84,1,0.0393,0.312,0.00000172,0.236,0.89,120.058,audio_features,spotify:track:7Fba2vv2ye3iNplGLLkIy1,https://api.spotify.com/v1/tracks/7Fba2vv2ye3iNplG...,https://api.spotify.com/v1/audio-analysis/7Fba2vv2...,222613,4
0QduPQXz3X76CVXJ7Wa9PH,0.64,0.611,2,-10.78,1,0.0357,0.201,0.839,0.115,0.502,160.008,audio_features,spotify:track:0QduPQXz3X76CVXJ7Wa9PH,https://api.spotify.com/v1/tracks/0QduPQXz3X76CVXJ...,https://api.spotify.com/v1/audio-analysis/0QduPQXz...,244949,4
